current_run,Pedido,ordinal_entered,Cantidad Pedida,Distancia,Vehiculo Asignado,Usa Bomba,Inicio Carga,Inicio Viaje,Inicio Descarga,Inicio Vuelta,Llegada a Planta,Inicio Limpieza,Fin Limpieza,
10,14.2,14,5.7454,13.9269,Camion 8_1,0,5.41672,5.60823,6.16531,6.35682,6.91389,6.91389,7.22238,
11,4,10,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
11,11,1,14.384,4.45836,Camion 15_1,0,0.000555556,0.480021,0.658355,1.13782,1.31615,1.31615,1.56615,
11,8,5,8.16591,2.4881,Camion 11_2,0,0.549191,1.02281,1.12233,1.39453,1.49405,1.49405,1.81615,
11,16,17,6.0426,7.12715,Camion 8_2,0,0.480021,0.750611,1.0357,1.23712,1.5222,1.5222,2.06615,
11,12.1,3,5.55762,5.65274,Camion 8_3,0,0.894697,1.1447,1.37081,1.55606,1.78217,1.78217,2.31615,
11,6,2,12.3035,6.15587,Camion 15_2,0,0.234038,0.890136,1.13637,1.54649,1.79272,1.79272,2.56615,
11,12.2,3,5.55762,5.65274,Camion 8_1,0,1.1447,1.32995,1.55606,1.74132,1.96743,1.96743,2.81615,
11,7,4,9.45458,13.6596,Camion 11_1,1,0.000555556,0.894697,1.44108,1.75623,2.30262,2.30262,3.06615,
11,18,8,12.8307,3.37169,Camion 15_1,0,1.56615,1.99384,2.12871,2.5564,2.69127,2.69127,3.31615,
11,2,7,9.00354,11.0529,Camion 11_2,0,1.81615,2.11627,2.55839,2.85851,3.30063,3.30063,3.56615,
11,5.1,6,6.68062,11.4074,Camion 8_2,0,2.06615,2.31615,2.77245,2.99514,3.45143,3.45143,3.81615,
11,5.2,6,6.68062,11.4074,Camion 8_3,0,2.31615,2.53884,2.99514,3.21783,3.67412,3.67412,4.06615,
11,3.1,9,7.24032,2.82087,Camion 8_1,0,3.45143,3.81615,3.92899,4.17033,4.28317,4.28317,4.53317,
11,13,11,9.91048,7.67269,Camion 11_1,0,3.06615,3.3965,3.70341,4.03376,4.34067,4.34067,4.78317,
11,9,15,12.4475,2.55486,Camion 15_1,0,3.31615,3.73107,3.83327,4.24818,4.35038,4.35038,5.03317,
11,14,12,11.4908,13.9269,Camion 15_2,0,2.56615,2.94918,3.50626,3.88928,4.44636,4.44636,5.28317,
11,3.2,9,7.24032,2.82087,Camion 8_2,0,3.81615,4.0575,4.17033,4.41168,4.52451,4.52451,5.53317,
11,17,13,10.9767,9.99949,Camion 11_2,0,3.56615,4.05867,4.45865,4.82454,5.22452,5.22452,5.78317,
11,1.1,16,6.10487,12.3707,Camion 8_3,0,4.28317,4.53317,5.028,5.23149,5.72632,5.72632,6.03317,
11,1.2,16,6.10487,12.3707,Camion 8_1,0,4.53317,4.73666,5.23149,5.43499,5.92981,5.92981,6.28317,
11,10,14,9.53528,6.48096,Camion 11_1,0,4.78317,5.10101,5.36025,5.67809,5.93733,5.93733,6.53317,
11,15.1,18,6.36422,9.81021,Camion 8_2,0,5.72632,5.93846,6.33087,6.54301,6.93542,6.93542,7.18542,
11,15.2,18,6.36422,9.81021,Camion 11_2,1,5.93846,6.1506,6.54301,6.75515,7.14756,7.14756,7.43542,
12,4,8,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
12,8,2,8.16591,2.4881,Camion 11_2,0,0.599929,1.07355,1.17307,1.44527,1.54479,1.54479,1.79479,
12,9.1,6,6.22376,2.55486,Camion 8_3,0,0.894697,1.1447,1.24689,1.45435,1.55654,1.55654,2.04479,
12,16,15,6.0426,7.12715,Camion 8_2,0,0.383582,0.801349,1.08644,1.28786,1.57294,1.57294,2.29479,
12,11,5,14.384,4.45836,Camion 15_2,0,0.234038,0.863047,1.04138,1.52085,1.69918,1.69918,2.54479,
12,9.2,6,6.22376,2.55486,Camion 8_1,0,1.1447,1.35216,1.45435,1.66181,1.764,1.764,2.79479,
12,17,1,10.9767,9.99949,Camion 11_1,0,0.000555556,0.599929,0.999909,1.3658,1.76578,1.76578,3.04479,
12,14,4,11.4908,13.9269,Camion 15_1,0,0.000555556,0.383582,0.940657,1.32368,1.88076,1.88076,3.29479,
12,12.1,7,5.55762,5.65274,Camion 8_3,0,2.04479,2.29479,2.5209,2.70616,2.93227,2.93227,3.54479,
12,13,3,9.91048,7.67269,Camion 11_2,0,1.79479,2.12514,2.43205,2.7624,3.06931,3.06931,3.79479,
12,12.2,7,5.55762,5.65274,Camion 8_2,0,2.29479,2.48005,2.70616,2.89141,3.11752,3.11752,4.04479,
12,18,11,12.8307,3.37169,Camion 15_2,0,2.54479,2.97248,3.10735,3.53504,3.6699,3.6699,4.29479,
12,2,10,9.00354,11.0529,Camion 11_1,0,3.04479,3.34491,3.78703,4.08715,4.52926,4.52926,4.77926,
12,5.1,9,6.68062,11.4074,Camion 8_1,0,2.93227,3.54479,4.00109,4.22377,4.68007,4.68007,5.02926,
12,5.2,9,6.68062,11.4074,Camion 8_3,0,3.54479,3.76748,4.22377,4.44646,4.90276,4.90276,5.27926,
12,15,13,12.7284,9.81021,Camion 15_1,1,3.29479,3.71907,4.11148,4.53576,4.92817,4.92817,5.52926,
12,3,16,14.4806,2.82087,Camion 15_2,0,4.29479,4.77748,4.89031,5.373,5.48584,5.48584,5.77926,
12,6.1,14,6.15174,6.15587,Camion 8_2,0,4.68007,5.02926,5.2755,5.48056,5.72679,5.72679,6.02926,
12,6.2,14,6.15174,6.15587,Camion 8_1,0,5.02926,5.23432,5.48056,5.68561,5.93185,5.93185,6.27926,
12,10,17,9.53528,6.48096,Camion 11_1,0,4.77926,5.09711,5.35634,5.67419,5.93342,5.93342,6.52926,
12,7,12,9.45458,13.6596,Camion 11_2,1,3.79479,4.92817,5.47455,5.78971,6.33609,6.33609,6.77926,
12,1.1,18,6.10487,12.3707,Camion 8_3,0,5.72679,6.02926,6.52409,6.72759,7.22241,7.22241,7.47241,
12,1.2,18,6.10487,12.3707,Camion 8_2,0,6.02926,6.23276,6.72759,6.93108,7.42591,7.42591,7.72241,
13,8,2,8.16591,2.4881,Camion 11_1,0,0.000555556,0.474173,0.573697,0.845894,0.945418,0.945418,1.19542,
13,16,1,6.0426,7.12715,Camion 8_1,0,0.000555556,0.201976,0.487062,0.688482,0.973567,0.973567,1.44542,
13,3,3,14.4806,2.82087,Camion 15_1,0,0.000555556,0.483243,0.596078,1.07877,1.1916,1.1916,1.69542,
13,4,5,7.00448,5.3397,Camion 8_2,1,0.474173,0.716726,0.930314,1.1638,1.37739,1.37739,1.94542,
13,9,6,12.4475,2.55486,Camion 15_2,0,0.201976,0.88909,0.991284,1.4062,1.5084,1.5084,2.19542,
13,17,4,10.9767,9.99949,Camion 11_2,0,0.483243,1.08262,1.4826,1.84849,2.24847,2.24847,2.49847,
13,5.1,8,6.68062,11.4074,Camion 8_3,0,0.973567,1.44542,1.90171,2.1244,2.5807,2.5807,2.8307,
13,5.2,8,6.68062,11.4074,Camion 8_1,0,1.44542,1.66811,2.1244,2.34709,2.80338,2.80338,3.0807,
13,7,7,9.45458,13.6596,Camion 11_1,1,1.19542,1.51057,2.05695,2.37211,2.91849,2.91849,3.3307,
13,6,11,12.3035,6.15587,Camion 15_1,0,1.69542,2.10553,2.35177,2.76188,3.00812,3.00812,3.5807,
13,12.1,9,5.55762,5.65274,Camion 8_2,0,2.5807,2.8307,3.05681,3.24206,3.46817,3.46817,3.8307,
13,12.2,9,5.55762,5.65274,Camion 8_3,0,2.8307,3.01595,3.24206,3.42731,3.65342,3.65342,4.0807,
13,13,10,9.91048,7.67269,Camion 11_2,0,2.49847,2.82882,3.13572,3.46607,3.77298,3.77298,4.3307,
13,14,12,11.4908,13.9269,Camion 15_2,0,2.19542,2.57844,3.13552,3.51855,4.07562,4.07562,4.5807,
13,18.1,13,6.41533,3.37169,Camion 8_1,0,3.46817,3.8307,3.96556,4.17941,4.31428,4.31428,4.8307,
13,18.2,13,6.41533,3.37169,Camion 8_2,0,3.8307,4.04454,4.17941,4.39325,4.52812,4.52812,5.0807,
13,2,15,9.00354,11.0529,Camion 11_1,0,3.3307,3.63081,4.07293,4.37305,4.81517,4.81517,5.3307,
13,15,14,12.7284,9.81021,Camion 15_1,1,3.5807,4.0551,4.4475,4.87179,5.26419,5.26419,5.5807,
13,11.1,17,7.19198,4.45836,Camion 8_3,0,4.31428,4.8307,5.00903,5.24876,5.4271,5.4271,5.8307,
13,10,16,9.53528,6.48096,Camion 11_2,0,4.3307,4.64854,4.90778,5.22562,5.48486,5.48486,6.0807,
13,11.2,17,7.19198,4.45836,Camion 8_1,0,4.8307,5.07043,5.24876,5.4885,5.66683,5.66683,6.3307,
13,1,18,12.2097,12.3707,Camion 15_2,0,4.5807,4.98769,5.48252,5.88951,6.38433,6.38433,6.63433,
14,16,5,6.0426,7.12715,Camion 8_1,0,0.000555556,0.201976,0.487062,0.688482,0.973567,0.973567,1.22357,
14,10,6,9.53528,6.48096,Camion 11_1,0,0.000555556,0.519818,0.779056,1.0969,1.35614,1.35614,1.60614,
14,15,1,12.7284,9.81021,Camion 15_1,1,0.000555556,0.424837,0.817245,1.24153,1.63394,1.63394,1.88394,
14,11,2,14.384,4.45836,Camion 15_2,0,0.201976,0.904302,1.08264,1.5621,1.74044,1.74044,2.13394,
14,6.1,3,6.15174,6.15587,Camion 8_3,0,0.973567,1.22357,1.4698,1.67486,1.92109,1.92109,2.38394,
14,6.2,3,6.15174,6.15587,Camion 8_1,0,1.22357,1.42863,1.67486,1.87992,2.12615,2.12615,2.63394,
14,4,8,7.00448,5.3397,Camion 8_2,1,0.424837,1.63394,1.84752,2.08101,2.29459,2.29459,2.88394,
14,3,9,14.4806,2.82087,Camion 15_1,0,1.88394,2.36662,2.47946,2.96215,3.07498,3.07498,3.32498,
14,2,10,9.00354,11.0529,Camion 11_1,0,1.60614,1.90626,2.34837,2.64849,3.09061,3.09061,3.57498,
14,9,11,12.4475,2.55486,Camion 15_2,0,2.13394,2.54885,2.65105,3.06596,3.16816,3.16816,3.82498,
14,7,7,9.45458,13.6596,Camion 11_2,1,0.519818,2.29459,2.84098,3.15613,3.70251,3.70251,4.07498,
14,1.1,4,6.10487,12.3707,Camion 8_3,0,2.38394,2.63394,3.12876,3.33226,3.82709,3.82709,4.32498,
14,1.2,4,6.10487,12.3707,Camion 8_1,0,2.63394,2.83743,3.33226,3.53575,4.03058,4.03058,4.57498,
14,18,13,12.8307,3.37169,Camion 15_1,0,3.32498,3.75267,3.88754,4.31522,4.45009,4.45009,4.82498,
14,17,14,10.9767,9.99949,Camion 11_1,0,3.57498,3.94087,4.34085,4.70674,5.10672,5.10672,5.35672,
14,13,16,9.91048,7.67269,Camion 11_2,0,4.07498,4.49391,4.80082,5.13117,5.43807,5.43807,5.68807,
14,5.1,12,6.68062,11.4074,Camion 8_2,0,3.94087,4.32498,4.78128,5.00396,5.46026,5.46026,5.93807,
14,8,17,8.16591,2.4881,Camion 15_1,0,4.82498,5.09718,5.1967,5.4689,5.56842,5.56842,6.18807,
14,5.2,12,6.68062,11.4074,Camion 8_3,0,4.32498,4.54767,5.00396,5.22665,5.68295,5.68295,6.43807,
14,14,15,11.4908,13.9269,Camion 15_2,0,3.82498,4.20801,4.76508,5.14811,5.70518,5.70518,6.68807,
14,12.1,18,5.55762,5.65274,Camion 8_1,0,5.46026,5.64551,5.87162,6.05688,6.28299,6.28299,6.93807,
14,12.2,18,5.55762,5.65274,Camion 11_1,0,5.64551,5.83077,6.05688,6.24213,6.46824,6.46824,7.18807,
15,4,8,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
15,11,1,14.384,4.45836,Camion 15_1,0,0.000555556,0.480021,0.658355,1.13782,1.31615,1.31615,1.56615,
15,10,2,9.53528,6.48096,Camion 11_1,0,0.000555556,0.551881,0.811119,1.12896,1.3882,1.3882,1.81615,
15,8,6,8.16591,2.4881,Camion 11_2,0,0.551881,1.0255,1.12502,1.39722,1.49674,1.49674,2.06615,
15,16,14,6.0426,7.12715,Camion 8_2,0,0.480021,0.753301,1.03839,1.23981,1.52489,1.52489,2.31615,
15,6.1,4,6.15174,6.15587,Camion 8_3,0,0.894697,1.1447,1.39093,1.59599,1.84222,1.84222,2.56615,
15,6.2,4,6.15174,6.15587,Camion 8_1,0,1.1447,1.34976,1.59599,1.80105,2.04728,2.04728,2.81615,
15,1,3,12.2097,12.3707,Camion 15_2,0,0.234038,0.887012,1.38184,1.78883,2.28366,2.28366,3.06615,
15,13,15,9.91048,7.67269,Camion 11_2,0,2.06615,2.3965,2.70341,3.03376,3.34067,3.34067,3.59067,
15,17,11,10.9767,9.99949,Camion 11_1,0,1.81615,2.18205,2.58202,2.94792,3.3479,3.3479,3.84067,
15,5,7,13.3612,11.4074,Camion 15_1,0,1.56615,2.01153,2.46783,2.9132,3.3695,3.3695,4.09067,
15,14.1,5,5.7454,13.9269,Camion 8_2,0,2.31615,2.56615,3.12323,3.31474,3.87182,3.87182,4.34067,
15,14.2,5,5.7454,13.9269,Camion 8_3,0,2.56615,2.75767,3.31474,3.50626,4.06333,4.06333,4.59067,
15,9,10,12.4475,2.55486,Camion 15_2,0,3.06615,3.48107,3.58327,3.99818,4.10038,4.10038,4.84067,
15,12.1,9,5.55762,5.65274,Camion 8_1,0,3.90582,4.34067,4.56678,4.75203,4.97814,4.97814,5.22814,
15,12.2,9,5.55762,5.65274,Camion 8_2,0,4.34067,4.52592,4.75203,4.93729,5.1634,5.1634,5.47814,
15,18,12,12.8307,3.37169,Camion 15_1,0,4.09067,4.51876,4.65363,5.08132,5.21619,5.21619,5.72814,
15,7,16,9.45458,13.6596,Camion 11_2,1,3.59067,3.90582,4.4522,4.76736,5.31374,5.31374,5.97814,
15,2,17,9.00354,11.0529,Camion 11_1,0,3.84067,4.14079,4.5829,4.88302,5.32514,5.32514,6.22814,
15,3.1,13,7.24032,2.82087,Camion 8_3,0,4.97814,5.22814,5.34098,5.58232,5.69516,5.69516,6.47814,
15,3.2,13,7.24032,2.82087,Camion 8_1,0,5.22814,5.46949,5.58232,5.82366,5.9365,5.9365,6.72814,
15,15,18,12.7284,9.81021,Camion 15_2,1,4.84067,5.31374,5.70615,6.13043,6.52284,6.52284,6.97814,
16,4,1,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
16,18,4,12.8307,3.37169,Camion 15_2,0,0.234038,0.852526,0.987393,1.41508,1.54995,1.54995,1.79995,
16,16,3,6.0426,7.12715,Camion 8_2,0,0.424837,0.801349,1.08644,1.28786,1.57294,1.57294,2.04995,
16,3.1,6,7.24032,2.82087,Camion 8_3,0,0.894697,1.1447,1.25753,1.49888,1.61171,1.61171,2.29995,
16,17,5,10.9767,9.99949,Camion 11_1,0,0.000555556,0.599929,0.999909,1.3658,1.76578,1.76578,2.54995,
16,3.2,6,7.24032,2.82087,Camion 8_1,0,1.1447,1.38604,1.49888,1.74022,1.85305,1.85305,2.79995,
16,15,2,12.7284,9.81021,Camion 15_1,1,0.000555556,0.894697,1.28711,1.71139,2.1038,2.1038,3.04995,
16,9,9,12.4475,2.55486,Camion 15_2,0,1.79995,2.21487,2.31706,2.73198,2.83417,2.83417,3.29995,
16,1.1,7,6.10487,12.3707,Camion 8_2,0,2.04995,2.29995,2.79478,2.99827,3.4931,3.4931,3.7431,
16,7,8,9.45458,13.6596,Camion 11_2,1,0.599929,2.1038,2.65018,2.96533,3.51171,3.51171,3.9931,
16,1.2,7,6.10487,12.3707,Camion 8_3,0,2.29995,2.50344,2.99827,3.20177,3.69659,3.69659,4.2431,
16,13,12,9.91048,7.67269,Camion 11_1,0,2.54995,2.8803,3.18721,3.51756,3.82446,3.82446,4.4931,
16,6.1,10,6.15174,6.15587,Camion 8_1,0,3.4931,3.7431,3.98933,4.19439,4.44063,4.44063,4.7431,
16,11,13,14.384,4.45836,Camion 15_2,0,3.29995,3.77941,3.95775,4.43721,4.61555,4.61555,4.9931,
16,6.2,10,6.15174,6.15587,Camion 8_2,0,3.7431,3.94816,4.19439,4.39945,4.64568,4.64568,5.2431,
16,14,11,11.4908,13.9269,Camion 15_1,0,3.04995,3.43298,3.99005,4.37308,4.93015,4.93015,5.4931,
16,10,14,9.53528,6.48096,Camion 11_2,0,3.9931,4.31094,4.57018,4.88802,5.14726,5.14726,5.7431,
16,8,15,8.16591,2.4881,Camion 11_1,0,4.4931,4.7653,4.86482,5.13702,5.23654,5.23654,5.9931,
16,12.1,16,5.55762,5.65274,Camion 8_3,0,4.44063,4.7431,4.96921,5.15446,5.38057,5.38057,6.2431,
16,12.2,16,5.55762,5.65274,Camion 8_1,0,4.7431,4.92835,5.15446,5.33972,5.56583,5.56583,6.4931,
16,2,17,9.00354,11.0529,Camion 15_2,0,4.9931,5.29322,5.73533,6.03545,6.47757,6.47757,6.7431,
16,5.1,18,6.68062,11.4074,Camion 8_2,0,5.38057,5.7431,6.1994,6.42208,6.87838,6.87838,7.12838,
16,5.2,18,6.68062,11.4074,Camion 11_2,0,5.7431,5.96579,6.42208,6.64477,7.10107,7.10107,7.37838,
17,4,13,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
17,16,14,6.0426,7.12715,Camion 8_2,0,0.407547,0.735576,1.02066,1.22208,1.50717,1.50717,1.75717,
17,2,1,9.00354,11.0529,Camion 11_1,0,0.000555556,0.534156,0.976274,1.27639,1.71851,1.71851,2.00717,
17,11,5,14.384,4.45836,Camion 15_2,0,0.234038,0.887012,1.06535,1.54481,1.72315,1.72315,2.25717,
17,1,4,12.2097,12.3707,Camion 15_1,0,0.000555556,0.407547,0.902374,1.30937,1.80419,1.80419,2.50717,
17,10,2,9.53528,6.48096,Camion 11_2,0,0.534156,1.05342,1.31266,1.6305,1.88974,1.88974,2.75717,
17,15.1,6,6.36422,9.81021,Camion 8_3,0,0.894697,1.1447,1.53711,1.74925,2.14165,2.14165,3.00717,
17,15.2,6,6.36422,9.81021,Camion 8_1,1,1.1447,1.35684,1.74925,1.96139,2.3538,2.3538,3.25717,
17,9,8,12.4475,2.55486,Camion 15_2,0,2.25717,2.73724,2.83943,3.25435,3.35654,3.35654,3.60654,
17,6.1,7,6.15174,6.15587,Camion 8_2,0,2.14165,3.00717,3.2534,3.45846,3.7047,3.7047,3.9547,
17,7,3,9.45458,13.6596,Camion 11_1,1,2.00717,2.3538,2.90018,3.21533,3.76171,3.76171,4.2047,
17,6.2,7,6.15174,6.15587,Camion 8_3,0,3.00717,3.21223,3.45846,3.66352,3.90975,3.90975,4.4547,
17,17,10,10.9767,9.99949,Camion 11_2,0,2.75717,3.12306,3.52304,3.88893,4.28891,4.28891,4.7047,
17,14,9,11.4908,13.9269,Camion 15_1,0,2.50717,2.89019,3.44727,3.8303,4.38737,4.38737,4.9547,
17,3.1,12,7.24032,2.82087,Camion 8_1,0,3.7047,3.9547,4.06753,4.30887,4.42171,4.42171,5.2047,
17,3.2,12,7.24032,2.82087,Camion 8_2,0,3.9547,4.19604,4.30887,4.55022,4.66305,4.66305,5.4547,
17,8,11,8.16591,2.4881,Camion 11_1,0,4.2047,4.47689,4.57642,4.84861,4.94814,4.94814,5.7047,
17,5,15,13.3612,11.4074,Camion 15_2,0,3.60654,4.05192,4.50822,4.95359,5.40989,5.40989,5.9547,
17,18.1,16,6.41533,3.37169,Camion 8_3,0,4.4547,5.2047,5.33956,5.55341,5.68827,5.68827,6.2047,
17,18.2,16,6.41533,3.37169,Camion 8_1,0,5.2047,5.41854,5.55341,5.76725,5.90212,5.90212,6.4547,
17,13,17,9.91048,7.67269,Camion 11_2,0,4.7047,5.03504,5.34195,5.6723,5.97921,5.97921,6.7047,
17,12,18,11.1152,5.65274,Camion 15_1,0,4.9547,5.3252,5.55131,5.92182,6.14793,6.14793,6.9547,
18,4,3,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
18,13,1,9.91048,7.67269,Camion 11_1,0,0.000555556,0.564388,0.871295,1.20164,1.50855,1.50855,1.75855,
18,8,6,8.16591,2.4881,Camion 11_2,0,0.564388,1.038,1.13753,1.40973,1.50925,1.50925,2.00855,
18,16,4,6.0426,7.12715,Camion 8_2,0,0.44593,0.765808,1.05089,1.25231,1.5374,1.5374,2.25855,
18,5,2,13.3612,11.4074,Camion 15_1,0,0.000555556,0.44593,0.902226,1.3476,1.8039,1.8039,2.50855,
18,6.1,8,6.15174,6.15587,Camion 8_3,0,0.894697,1.1447,1.39093,1.59599,1.84222,1.84222,2.75855,
18,6.2,8,6.15174,6.15587,Camion 8_1,0,1.1447,1.34976,1.59599,1.80105,2.04728,2.04728,3.00855,
18,1,5,12.2097,12.3707,Camion 15_2,0,0.234038,0.852921,1.34775,1.75474,2.24957,2.24957,3.25855,
18,11.1,9,7.19198,4.45836,Camion 8_2,0,2.25855,2.75855,2.93689,3.17662,3.35495,3.35495,3.60495,
18,7,7,9.45458,13.6596,Camion 11_1,1,1.75855,2.07371,2.62009,2.93524,3.48162,3.48162,3.85495,
18,2,10,9.00354,11.0529,Camion 11_2,0,2.00855,2.30867,2.75079,3.05091,3.49302,3.49302,4.10495,
18,11.2,9,7.19198,4.45836,Camion 8_3,0,2.75855,2.99829,3.17662,3.41635,3.59469,3.59469,4.35495,
18,9.1,12,6.22376,2.55486,Camion 8_1,0,3.35495,3.60495,3.70715,3.91461,4.0168,4.0168,4.60495,
18,9.2,12,6.22376,2.55486,Camion 8_2,0,3.60495,3.81241,3.91461,4.12207,4.22426,4.22426,4.85495,
18,18,14,12.8307,3.37169,Camion 15_2,0,3.25855,3.68624,3.82111,4.2488,4.38366,4.38366,5.10495,
18,14,11,11.4908,13.9269,Camion 15_1,0,2.50855,2.89158,3.44865,3.83168,4.38875,4.38875,5.35495,
18,3.1,15,7.24032,2.82087,Camion 8_3,0,4.35495,4.60495,4.71779,4.95913,5.07197,5.07197,5.60495,
18,10,17,9.53528,6.48096,Camion 11_2,0,4.10495,4.4228,4.68203,4.99988,5.25912,5.25912,5.85495,
18,3.2,15,7.24032,2.82087,Camion 8_1,0,4.60495,4.8463,4.95913,5.20048,5.31331,5.31331,6.10495,
18,17,13,10.9767,9.99949,Camion 11_1,0,3.85495,4.22084,4.62082,4.98672,5.38669,5.38669,6.35495,
18,12.1,16,5.55762,5.65274,Camion 8_2,0,5.07197,5.60495,5.83106,6.01632,6.24243,6.24243,6.60495,
18,12.2,16,5.55762,5.65274,Camion 8_3,0,5.60495,5.79021,6.01632,6.20157,6.42768,6.42768,6.85495,
18,15,18,12.7284,9.81021,Camion 15_2,1,5.10495,5.52924,5.92164,6.34593,6.73833,6.73833,7.10495,
19,4,3,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
19,3,1,14.4806,2.82087,Camion 15_1,0,0.000555556,0.483243,0.596078,1.07877,1.1916,1.1916,1.4416,
19,16,13,6.0426,7.12715,Camion 8_2,0,0.483243,0.735576,1.02066,1.22208,1.50717,1.50717,1.75717,
19,9.1,4,6.22376,2.55486,Camion 8_3,0,0.910932,1.1447,1.24689,1.45435,1.55654,1.55654,2.00717,
19,18,2,12.8307,3.37169,Camion 15_2,0,0.234038,0.910932,1.0458,1.47349,1.60836,1.60836,2.25717,
19,2,7,9.00354,11.0529,Camion 11_1,0,0.000555556,0.534156,0.976274,1.27639,1.71851,1.71851,2.50717,
19,9.2,4,6.22376,2.55486,Camion 8_1,0,1.1447,1.35216,1.45435,1.66181,1.764,1.764,2.75717,
19,13,8,9.91048,7.67269,Camion 11_2,0,0.534156,1.06593,1.37283,1.70318,2.01009,2.01009,3.00717,
19,11.1,5,7.19198,4.45836,Camion 8_2,0,1.75717,2.00717,2.1855,2.42524,2.60357,2.60357,3.25717,
19,6,6,12.3035,6.15587,Camion 15_1,0,1.4416,1.85172,2.09795,2.50807,2.7543,2.7543,3.50717,
19,11.2,5,7.19198,4.45836,Camion 8_3,0,2.00717,2.2469,2.42524,2.66497,2.8433,2.8433,3.75717,
19,8,11,8.16591,2.4881,Camion 11_1,0,2.50717,2.77937,2.87889,3.15109,3.25061,3.25061,4.00717,
19,15,10,12.7284,9.81021,Camion 15_2,1,2.25717,2.68145,3.07386,3.49814,3.89055,3.89055,4.25717,
19,1.1,9,6.10487,12.3707,Camion 8_1,0,2.75717,3.25717,3.752,3.95549,4.45032,4.45032,4.70032,
19,1.2,9,6.10487,12.3707,Camion 8_2,0,3.25717,3.46066,3.95549,4.15899,4.65381,4.65381,4.95032,
19,7,14,9.45458,13.6596,Camion 11_2,1,3.00717,3.89055,4.43693,4.75208,5.29847,5.29847,5.54847,
19,14,15,11.4908,13.9269,Camion 15_1,0,3.50717,3.89019,4.44727,4.8303,5.38737,5.38737,5.79847,
19,12,17,11.1152,5.65274,Camion 15_2,0,4.25717,4.62768,4.85379,5.22429,5.4504,5.4504,6.04847,
19,17,16,10.9767,9.99949,Camion 11_1,0,4.00717,4.37306,4.77304,5.13893,5.53891,5.53891,6.29847,
19,5.1,12,6.68062,11.4074,Camion 8_3,0,4.45032,4.70032,5.15661,5.3793,5.8356,5.8356,6.54847,
19,5.2,12,6.68062,11.4074,Camion 8_1,0,4.70032,4.92301,5.3793,5.60199,6.05828,6.05828,6.79847,
19,10.1,18,4.76764,6.48096,Camion 8_2,0,5.29847,5.54847,5.80771,5.96663,6.22586,6.22586,7.04847,
19,10.2,18,4.76764,6.48096,Camion 11_2,0,5.54847,5.70739,5.96663,6.12555,6.38479,6.38479,7.29847,
20,16,8,6.0426,7.12715,Camion 8_1,0,0.000555556,0.201976,0.487062,0.688482,0.973567,0.973567,1.22357,
20,4,17,7.00448,5.3397,Camion 8_2,1,0.383582,0.801349,1.01494,1.24842,1.46201,1.46201,1.71201,
20,12,5,11.1152,5.65274,Camion 15_2,0,0.201976,0.75409,0.9802,1.35071,1.57682,1.57682,1.96201,
20,17,2,10.9767,9.99949,Camion 11_1,0,0.000555556,0.567866,0.967846,1.33374,1.73372,1.73372,2.21201,
20,14,1,11.4908,13.9269,Camion 15_1,0,0.000555556,0.383582,0.940657,1.32368,1.88076,1.88076,2.46201,
20,13,3,9.91048,7.67269,Camion 11_2,0,0.567866,1.08444,1.39135,1.7217,2.0286,2.0286,2.71201,
20,1.1,6,6.10487,12.3707,Camion 8_3,0,0.973567,1.22357,1.71839,1.92189,2.41672,2.41672,2.96201,
20,1.2,6,6.10487,12.3707,Camion 8_1,0,1.22357,1.42706,1.92189,2.12539,2.62021,2.62021,3.21201,
20,3,11,14.4806,2.82087,Camion 15_2,0,1.96201,2.4447,2.55753,3.04022,3.15305,3.15305,3.46201,
20,9.1,7,6.22376,2.55486,Camion 8_2,0,2.4447,2.96201,3.0642,3.27166,3.37386,3.37386,3.71201,
20,8,9,8.16591,2.4881,Camion 11_2,0,2.71201,2.98421,3.08373,3.35593,3.45545,3.45545,3.96201,
20,9.2,7,6.22376,2.55486,Camion 8_3,0,2.96201,3.19166,3.29386,3.50132,3.60351,3.60351,4.21201,
20,11,12,14.384,4.45836,Camion 15_1,0,2.46201,3.00663,3.18496,3.66443,3.84276,3.84276,4.46201,
20,7,4,9.45458,13.6596,Camion 11_1,1,2.21201,2.52716,3.07354,3.3887,3.93508,3.93508,4.71201,
20,6,15,12.3035,6.15587,Camion 15_2,0,3.46201,3.87212,4.11836,4.52847,4.77471,4.77471,5.02471,
20,5.1,14,6.68062,11.4074,Camion 8_1,0,3.37386,3.71201,4.1683,4.39099,4.84729,4.84729,5.27471,
